drug	node	prop_weight
(5Z)-7-Oxozeaenol	POMGNT2	0.0014319553601338062
(5Z)-7-Oxozeaenol	ST3GAL4	0.001421879682988991
(5Z)-7-Oxozeaenol	EXT1	0.001418361806393283
(5Z)-7-Oxozeaenol	MGAT4B	0.0014145868346646673
(5Z)-7-Oxozeaenol	OLFM4	0.0013235821073995086
(5Z)-7-Oxozeaenol	MUC2	0.0012629910622758904
(5Z)-7-Oxozeaenol	WFIKKN1	0.0012591451767498
(5Z)-7-Oxozeaenol	MANEA	0.0012162806709489571
(5Z)-7-Oxozeaenol	ATG101	0.001161429439425019
(5Z)-7-Oxozeaenol	PPOX	0.0011561946296548607
(5Z)-7-Oxozeaenol	ARSA	0.0011465101709165642
(5Z)-7-Oxozeaenol	ARSK	0.0011464348248767093
(5Z)-7-Oxozeaenol	LAMB2	0.0011424378012065
(5Z)-7-Oxozeaenol	MGAT5	0.0011364257430941582
(5Z)-7-Oxozeaenol	MAN2A2	0.0011361068518208873
(5Z)-7-Oxozeaenol	PXDN	0.001132481255530478
(5Z)-7-Oxozeaenol	MAN2A1	0.0011316426606810875
(5Z)-7-Oxozeaenol	GLRA2	0.0010253241765546617
(5Z)-7-Oxozeaenol	EMX1	0.0010116155479794006
(5Z)-7-Oxozeaenol	BMPER	0.000921119430216662
(5Z)-7-Oxozeaenol	ARSB	0.0008499099425753362
(5Z)-7-Oxozeaenol	EOGT	0.000849068120937905
(5Z)-7-Oxozeaenol	IL1R1	0.0008248636640377668
(5Z)-7-Oxozeaenol	VWA8	0.0007921061092327739
(5Z)-7-Oxozeaenol	FCGR2B	0.0007708059440787065
(5Z)-7-Oxozeaenol	NR2C2AP	0.0007246166845949532
(5Z)-7-Oxozeaenol	GREM2	0.0006087413184196225
(5Z)-7-Oxozeaenol	GALNT18	0.0005716415133611648
(5Z)-7-Oxozeaenol	LARGE1	0.0005679663863482507
(5Z)-7-Oxozeaenol	LARGE2	0.0005679663863482507
(5Z)-7-Oxozeaenol	FUT11	0.0005656168127662806
(5Z)-7-Oxozeaenol	POGLUT1	0.0005655339307043952
(5Z)-7-Oxozeaenol	BMP8B	0.0005563316979144595
(5Z)-7-Oxozeaenol	RHOD	0.0005273414962519933
(5Z)-7-Oxozeaenol	MUC13	0.0005053454191415431
(5Z)-7-Oxozeaenol	CDK14	0.0004356996180167415
(5Z)-7-Oxozeaenol	HFE2	0.00040479347309322456
(5Z)-7-Oxozeaenol	AAMP	0.000397137482776852
(5Z)-7-Oxozeaenol	SH2D1A	0.0003923420928560371
(5Z)-7-Oxozeaenol	RAB13	0.00034725777699752704
(5Z)-7-Oxozeaenol	TNFRSF17	0.00033052967372023713
(5Z)-7-Oxozeaenol	ABCC8	0.00031906435593964986
(5Z)-7-Oxozeaenol	PADI4	0.0002864748320884037
(5Z)-7-Oxozeaenol	MAN1A1	0.00028256327720825483
(5Z)-7-Oxozeaenol	PCYOX1L	0.00028256327720825483
(5Z)-7-Oxozeaenol	TEX101	0.0002825632772082546
(5Z)-7-Oxozeaenol	GDF7	0.000263362777958852
(5Z)-7-Oxozeaenol	CYR61	0.00020711492846659524
(5Z)-7-Oxozeaenol	CHRDL1	0.00017218973954955883
(5Z)-7-Oxozeaenol	LSP1	0.00015244265013998392
(5Z)-7-Oxozeaenol	TNFRSF13C	0.00013974815461862116
(5Z)-7-Oxozeaenol	TNFRSF12A	0.000137025813559515
(5Z)-7-Oxozeaenol	MGP	0.00013218091966025252
(5Z)-7-Oxozeaenol	ARHGAP9	0.00011349130268620256
(5Z)-7-Oxozeaenol	GAS2	0.00010580882931918776
(5Z)-7-Oxozeaenol	RRH	8.605998241545057e-05
(5Z)-7-Oxozeaenol	PDGFD	8.086266053102773e-05
(5Z)-7-Oxozeaenol	KCNJ15	7.657714775455551e-05
(5Z)-7-Oxozeaenol	SPRR1A	5.2490131205000736e-05
(5Z)-7-Oxozeaenol	CCIN	5.24901312050007e-05
(5Z)-7-Oxozeaenol	ZNF572	4.489889879836054e-05
(5Z)-7-Oxozeaenol	ZNF765	4.489889879836054e-05
(5Z)-7-Oxozeaenol	SIGLEC7	4.4086488197022885e-05
(5Z)-7-Oxozeaenol	PPM1L	4.175019898898749e-05
(5Z)-7-Oxozeaenol	ST13P4	4.128261687501465e-05
(5Z)-7-Oxozeaenol	XCL1	4.067027474615912e-05
(5Z)-7-Oxozeaenol	DUSP2	3.736079942245936e-05
(5Z)-7-Oxozeaenol	GALNT10	2.840050740442e-05
(5Z)-7-Oxozeaenol	MYL5	2.422426753361955e-05
(5Z)-7-Oxozeaenol	CA11	2.114390058581734e-05
(5Z)-7-Oxozeaenol	SGMS2	1.6185638088730584e-05
(5Z)-7-Oxozeaenol	SMR3B	1.2746957483852073e-05
(5Z)-7-Oxozeaenol	IDI1	5.657900780234099e-06
(5Z)-7-Oxozeaenol	CYP39A1	5.293983120898462e-06
(5Z)-7-Oxozeaenol	ULK3	2.0300068349635297e-06
5-Fluorouracil	SCAND1	0.1665686252850832
5-Fluorouracil	ATP6V1D	0.1601815714402076
5-Fluorouracil	CLPX	0.1601207184092627
5-Fluorouracil	GAPDH	0.15420971892061802
5-Fluorouracil	UBE2D1	0.09887868699746057
5-Fluorouracil	ITGA6	0.09800892327729233
5-Fluorouracil	RPE	0.09743950334863012
5-Fluorouracil	LDHD	0.07413786303348947
5-Fluorouracil	SIAH1	0.06825968434217941
5-Fluorouracil	ZSCAN32	0.05038101179935478
5-Fluorouracil	ZSCAN20	0.03763725372874409
5-Fluorouracil	ITGA7	0.035646894985215886
5-Fluorouracil	UBQLN4	0.0308594181724365
5-Fluorouracil	PLRG1	0.02728792957253529
5-Fluorouracil	CACNA2D2	0.026716277008718627
5-Fluorouracil	RPS29	0.02389287850826611
5-Fluorouracil	E2F6	0.021026176192951343
5-Fluorouracil	DUT	0.017926137496940844
5-Fluorouracil	CCNT1	0.017108526807919962
5-Fluorouracil	PGAM1	0.016983386325809195
5-Fluorouracil	UCKL1	0.016066143162630157
5-Fluorouracil	VCPIP1	0.015916135466152875
5-Fluorouracil	GATA4	0.015382604217325575
5-Fluorouracil	EAF1	0.014991063001905119
5-Fluorouracil	GPD1L	0.014052347812691785
5-Fluorouracil	NOS3	0.012932204134322405
5-Fluorouracil	JARID2	0.011530082009233708
5-Fluorouracil	ELL	0.010725971685263777
5-Fluorouracil	RB1CC1	0.009760753223037077
5-Fluorouracil	AFF4	0.008996258344146215
5-Fluorouracil	EAF2	0.008780644006417872
5-Fluorouracil	PHGDH	0.008106189987222663
5-Fluorouracil	DLST	0.00792255790512033
5-Fluorouracil	ADSS	0.00779591903394033
5-Fluorouracil	ICE2	0.0063795935327500145
5-Fluorouracil	APRT	0.005485806306152536
5-Fluorouracil	EIF5A	0.005395594785288814
5-Fluorouracil	HIBCH	0.004882477277802123
5-Fluorouracil	GBE1	0.0048797061360162115
5-Fluorouracil	ATP6V1C1	0.004136360118103672
5-Fluorouracil	ADSL	0.0034900871858997047
5-Fluorouracil	PPAT	0.0031552500033931808
5-Fluorouracil	SDF2L1	0.003108212573892445
5-Fluorouracil	AASDHPPT	0.0030711626234685378
5-Fluorouracil	ZBED9	0.0026105428984138524
5-Fluorouracil	LGMN	0.002330742239150465
5-Fluorouracil	DHX30	0.0023238458814162713
5-Fluorouracil	NFE2	0.002212896526047233
5-Fluorouracil	DCK	0.0019225403425200602
5-Fluorouracil	ZKSCAN7	0.0017721330019851449
5-Fluorouracil	MAGT1	0.0016533717221939774
5-Fluorouracil	VRK2	0.0013280981114225494
5-Fluorouracil	ZNF394	0.0012862635885719082
5-Fluorouracil	ITPA	0.0012183656690896284
5-Fluorouracil	HMBS	0.001218014525830673
5-Fluorouracil	SEC31A	0.0011409661148642626
5-Fluorouracil	POLRMT	0.001110603549762559
5-Fluorouracil	REXO2	0.0009445834192964789
5-Fluorouracil	MYH7	0.0009134139726489104
5-Fluorouracil	VGLL4	0.0008546067763428787
5-Fluorouracil	BABAM1	0.0008371453192813358
5-Fluorouracil	IRF2BPL	0.0007683564844625916
5-Fluorouracil	CD82	0.0006673647459800803
5-Fluorouracil	WDR45B	0.0006295942412054211
5-Fluorouracil	ZNF397	0.0005811443881801983
5-Fluorouracil	ZNF197	0.0005447458167870975
5-Fluorouracil	ZNF213	0.0005447087965534197
5-Fluorouracil	ADAM9	0.0005415902053683043
5-Fluorouracil	ATP1B4	0.00047156825778885163
5-Fluorouracil	TCIRG1	0.00039510239007640297
5-Fluorouracil	ZNF396	0.00038739187006751327
5-Fluorouracil	ZNF444	0.00038739187006751316
5-Fluorouracil	RRAGB	0.0003762773971717286
5-Fluorouracil	CTH	0.00037013089924497154
5-Fluorouracil	IDE	0.0003699139979543896
5-Fluorouracil	ACAD8	0.00032974043044348605
5-Fluorouracil	ELL2	0.0003202051279345046
5-Fluorouracil	ZNF763	0.00031294874189324905
5-Fluorouracil	ZNF202	0.0003128757807114495
5-Fluorouracil	ZSCAN18	0.0003128525352960441
5-Fluorouracil	MZF1	0.00031283296461417107
5-Fluorouracil	ART3	0.0002819100652647089
5-Fluorouracil	CUTC	0.00028183251218705577
5-Fluorouracil	SUSD4	0.0002816961499882516
5-Fluorouracil	ZKSCAN3	0.00027232979351002584
5-Fluorouracil	PGK2	0.00024011407703967738
5-Fluorouracil	TRIO	0.00021103397881092683
5-Fluorouracil	GCAT	0.00020124535395710314
5-Fluorouracil	CLPP	0.00020060880486488463
5-Fluorouracil	CHRNA1	0.00018866909596162984
5-Fluorouracil	SVIP	0.00018768901204524962
5-Fluorouracil	APOD	0.00018143296401723202
5-Fluorouracil	PGBD1	0.00015640246505641608
5-Fluorouracil	ZSCAN21	0.00015640246505641583
5-Fluorouracil	ZNF449	0.00015640246505641578
5-Fluorouracil	ZSCAN23	0.00015640246505641578
5-Fluorouracil	THTPA	0.00012012025308284631
5-Fluorouracil	AGMAT	0.00011998905648387825
5-Fluorouracil	ANPEP	0.00011779167742845549
5-Fluorouracil	MYH13	8.420489229557107e-05
5-Fluorouracil	PLCE1	6.60980813582722e-05
5-Fluorouracil	PPCS	6.05351860737043e-05
5-Fluorouracil	MRI1	6.049249759603596e-05
5-Fluorouracil	PLBD2	5.759143723618346e-05
5-Fluorouracil	SIVA1	4.8601920157291444e-05
5-Fluorouracil	ISYNA1	3.701166354242041e-05
5-Fluorouracil	FAM32A	3.574717168895623e-05
5-Fluorouracil	PRDM4	3.544695063280061e-05
5-Fluorouracil	VEZT	3.160166046369684e-05
5-Fluorouracil	CTNNA2	2.941550212127173e-05
5-Fluorouracil	KIAA0391	2.852420510974976e-05
5-Fluorouracil	RNF115	2.5267150712130107e-05
5-Fluorouracil	GAPDHS	2.359205380430509e-05
5-Fluorouracil	THRSP	1.7814626291054068e-05
5-Fluorouracil	NEIL1	1.6180955626407228e-05
5-Fluorouracil	PI4K2A	1.3663840123046624e-05
5-Fluorouracil	RNF6	1.2567646247866595e-05
5-Fluorouracil	CRYAB	1.2536960359073715e-05
5-Fluorouracil	RNF146	1.2518998019993147e-05
5-Fluorouracil	CHP1	1.1731435444702775e-05
5-Fluorouracil	CBR1	8.865863343141458e-06
5-Fluorouracil	SYNC	8.384989526981941e-06
5-Fluorouracil	FKBP7	7.919334220031725e-06
5-Fluorouracil	ALCAM	7.1599110576892684e-06
5-Fluorouracil	UBE2D2	6.256164947640654e-06
5-Fluorouracil	PAEP	5.209902449370709e-06
5-Fluorouracil	MPO	4.760890696082095e-06
5-Fluorouracil	DRG2	3.2315622091663887e-06
5-Fluorouracil	RNF216	3.1855773155871294e-06
5-Fluorouracil	KLRG1	3.0458977704115908e-06
5-Fluorouracil	ERFE	3.01616519274193e-06
5-Fluorouracil	CHRND	2.515587946155064e-06
5-Fluorouracil	ATP6V0E1	1.8960573934973041e-06
5-Fluorouracil	DAGLA	1.056847611437461e-06
5-Fluorouracil	DUSP2	5.40589330057392e-07
A-443654	CDK4	0.16082754067565155
A-443654	GRIK2	0.16020071903008626
A-443654	GRHPR	0.16015993100953627
A-443654	AGL	0.1299967931940946
A-443654	APPL1	0.12489891138923652
A-443654	TIMP3	0.08648026572193765
A-443654	PSMC6	0.07910878006718358
A-443654	ECM1	0.07411641729471362
A-443654	TUFM	0.06034834494796602
A-443654	PSG1	0.05588892590771672
A-443654	STRN	0.05585257744172772
A-443654	PSG3	0.055010396411871235
A-443654	APOL2	0.053638564585948116
A-443654	MRPS7	0.03954148481383756
A-443654	UPF1	0.033949696586551184
A-443654	NDUFS3	0.0334673675368332
A-443654	GAN	0.033293454578088744
A-443654	HLA-C	0.032737351316991486
A-443654	GCLM	0.030498557604445326
A-443654	PSMB8	0.029576256899563325
A-443654	CSNK1E	0.029565543434809282
A-443654	ADD1	0.024543367462083958
A-443654	SPTAN1	0.023878738465393543
A-443654	COPB1	0.02364083594324952
A-443654	B2M	0.018911135368362367
A-443654	TOMM40	0.01784652759022683
A-443654	COPG1	0.016386275885801285
A-443654	SMYD2	0.013674077378516156
A-443654	CLUAP1	0.013671352379337963
A-443654	CHCHD2	0.013226176410379296
A-443654	PSEN1	0.012765526910580504
A-443654	MRTO4	0.012149841916160952
A-443654	COPG2	0.012105920420176344
A-443654	ATL3	0.011866437847450766
A-443654	FBLN1	0.010115887632894584
A-443654	PINK1	0.009839646682702695
A-443654	ANK1	0.009427321632911816
A-443654	BAK1	0.008816891371860888
A-443654	GBE1	0.007050809314606844
A-443654	NCAM1	0.005964507216723204
A-443654	CEPT1	0.005296481541982476
A-443654	HLA-G	0.005031624437092937
A-443654	AZIN1	0.0045206067230343224
A-443654	OAZ3	0.004459616666980439
A-443654	LGALS1	0.0043263138582055926
A-443654	KRT72	0.0040346427412950225
A-443654	ATXN1L	0.0036947705194962524
A-443654	PGM2L1	0.003519526353058939
A-443654	KRT7	0.003479545863454053
A-443654	EPB41L1	0.0032498905445746953
A-443654	MFN1	0.0028240955928115203
A-443654	KIF7	0.002770860836478856
A-443654	NECAP1	0.002735155141202741
A-443654	OAZ2	0.0026927164888512797
A-443654	RASA3	0.0026437953471135016
A-443654	WDR1	0.0026032190913299674
A-443654	CADM1	0.0023124984061981624
A-443654	USP18	0.002229571889686247
A-443654	RTF1	0.0019957956651343537
A-443654	CNTNAP2	0.00184684965097241
A-443654	SLC25A38	0.0016525387556864989
A-443654	BICD1	0.0014144662374374125
A-443654	TMPRSS11A	0.0013809011230965064
A-443654	MMP13	0.0009836876300792657
A-443654	UBA7	0.000918982294175359
A-443654	LAMB3	0.0008895695471545002
A-443654	LAMC2	0.000877878396765775
A-443654	GRN	0.0008641719991392992
A-443654	FBN2	0.00086361956845454
A-443654	FBXO9	0.0008082495749856678
A-443654	NUB1	0.0007507133474713174
A-443654	MX1	0.0007336836437900988
A-443654	PLOD3	0.0005799159309295083
A-443654	COMP	0.0005733504242108595
A-443654	IFNA2	0.0005575526998716872
A-443654	IFNA14	0.0005561862075087969
A-443654	GRIK5	0.0005488047705340814
A-443654	PSG5	0.0004299148146747443
A-443654	PSG6	0.0004299148146747443
A-443654	CFI	0.0004280901256623655
A-443654	ADAMTS5	0.0003840312584154601
A-443654	COLEC11	0.00037727147629661775
A-443654	GBP1	0.0003660605944370753
A-443654	NAA16	0.0003375873373365588
A-443654	REC8	0.0002527037178273587
A-443654	NAGK	0.00023371229529442025
A-443654	CPNE3	0.00023119694035904345
A-443654	UROS	0.00017341977979316186
A-443654	KHK	0.0001571564774837767
A-443654	EIF2C2	0.00012565517091607574
A-443654	GLO1	0.0001178705895906488
A-443654	BCAT1	7.846629607566773e-05
A-443654	CTSH	3.929411872499613e-05
A-443654	CDA	3.8322080600551295e-05
A-443654	HLA-H	3.8058947353357396e-05
A-443654	TIMP4	2.8378870590632196e-05
A-443654	SFRP4	2.421487874089713e-05
A-443654	CD1E	2.031291307835976e-05
A-443654	CD1A	2.0291999116311222e-05
A-443654	LILRB2	1.5771206803786937e-05
A-443654	KIR2DS1	1.5042325917206362e-05
A-443654	POMGNT1	1.4806660214079721e-05
A-443654	INHBE	1.259066752783843e-05
A-443654	SPEG	1.0246003690501702e-05
A-443654	DKK1	1.0166721239090036e-05
A-443654	ST8SIA4	9.52887906356396e-06
A-443654	AZIN2	9.488546099958375e-06
A-443654	CYP24A1	8.99137377504775e-06
A-443654	DDN	8.377402955309322e-06
A-443654	ITFG1	7.398271484065875e-06
A-443654	KIR2DS4	7.398271484065871e-06
A-443654	CRTAM	6.085522121574109e-06
A-443654	KIF27	4.7773462697911305e-06
A-443654	GDNF	4.715025467765378e-06
A-443654	ST8SIA3	4.715025467765374e-06
A-443654	ATP11A	4.1482998292709115e-06
A-443654	ATP11B	4.1482998292709115e-06
A-443654	ATP8A1	4.1482998292709115e-06
A-443654	ATP8B1	4.1482998292709115e-06
A-443654	ADD2	4.003811984026747e-06
A-443654	RNASE7	3.5781374234431257e-06
A-443654	CRLS1	3.2420582150585486e-06
A-443654	CACNB2	1.7429700668025804e-06
A-443654	SLC25A30	1.3274133717536949e-06
A-770041	HSP90AA1	0.02731811905772446
A-770041	YBX1	0.024959425264531484
A-770041	HGS	0.02233404593824713
A-770041	KDR	0.014738600994610709
A-770041	FLT1	0.013056281430708274
A-770041	NRP1	0.008746889931336444
A-770041	THBS1	0.007286576331220459
A-770041	HSPG2	0.006727368557930743
A-770041	SPARC	0.0066669208006784365
A-770041	VTN	0.006613680013817048
A-770041	CTGF	0.006589014033200999
A-770041	IGFBP7	0.003937014601297092
A-770041	ADAMTS1	0.0032803270148332804
A-770041	GPC1	0.003277358776688052
A-770041	VEGFB	0.0027256106196925337
A-770041	UBXN1	0.002192509520595684
A-770041	SMAD9	0.002032214035174944
A-770041	CEBPZ	0.0020163149866958344
A-770041	TNXB	0.001997125427933508
A-770041	UBE2E1	0.0019670394305280102
A-770041	LCN1	0.0019660117234331772
A-770041	STAT5A	0.0019181475829413055
A-770041	PTPN6	0.001879947211174579
A-770041	PAK2	0.0018608829174898238
A-770041	ZAP70	0.001792925971685934
A-770041	PRDX1	0.0017328679809283235
A-770041	FASLG	0.001424193953785857
A-770041	PGF	0.0013157468513155047
A-770041	SEMA3F	0.0013087707406731854
A-770041	PRKCQ	0.001282870040361072
A-770041	CD247	0.0012323789773802602
A-770041	LSM5	0.0010790207658765794
A-770041	LAT	0.0010299322429458222
A-770041	UBE2G2	0.0009334939406908953
A-770041	RMI1	0.0009307464555757977
A-770041	ARHGAP17	0.0008678509956094048
A-770041	KRT7	0.0008626390710548744
A-770041	JADE1	0.0008616602334113793
A-770041	FKBP5	0.0008262604962040066
A-770041	C11orf49	0.0007168937783536591
A-770041	AFTPH	0.0007155669865386214
A-770041	BRF2	0.0006821466010555468
A-770041	ACP1	0.0006506664436553715
A-770041	MNT	0.0006457825678089559
A-770041	CD5	0.0006220985854011821
A-770041	CD3E	0.0006218564973517923
A-770041	CD79B	0.0006165606772774079
A-770041	SKAP1	0.0005991892502446285
A-770041	GRAP	0.0005474450158129922
A-770041	MCC	0.0005417309746117785
A-770041	CD2	0.0005019721477286632
A-770041	PAG1	0.0004932128730283766
A-770041	DEF6	0.0004908005129612265
A-770041	FCGR3A	0.00044182893282431135
A-770041	IFNAR1	0.00043665683157289865
A-770041	SH2B3	0.0004359605477304253
A-770041	PHKA2	0.0004333803093588769
A-770041	PHKB	0.0004321278079145977
A-770041	THY1	0.0004319844827709951
A-770041	MS4A1	0.0004317228154201113
A-770041	ARNTL2	0.00042996994088284417
A-770041	CD48	0.0003839137038589143
A-770041	ADAM10	0.00038384515751405855
A-770041	TRAT1	0.00038279798007999284
A-770041	DAPP1	0.00037859988492035
A-770041	SOCS2	0.00032745641041749513
A-770041	SH2D1A	0.0003271307045531522
A-770041	CD55	0.00032365539731019457
A-770041	MCM8	0.00032154259528506665
A-770041	PHKG1	0.0002860087680981621
A-770041	CD8B	0.0002736635920245399
A-770041	LAX1	0.0002729538732255884
A-770041	SIT1	0.00021706895414621107
A-770041	PTPRH	0.00021667911700294347
A-770041	TCF19	0.00021445873599416183
A-770041	AHSP	0.00014370381570220892
A-770041	MDM1	0.0001429620056514453
A-770041	PIDD1	0.00013545791490674941
