drug	node	prop_weight
(5Z)-7-Oxozeaenol	POMGNT2	0.0014319553601338062
(5Z)-7-Oxozeaenol	ST3GAL4	0.001421879682988991
(5Z)-7-Oxozeaenol	EXT1	0.001418361806393283
(5Z)-7-Oxozeaenol	MGAT4B	0.0014145868346646673
(5Z)-7-Oxozeaenol	OLFM4	0.0013235821073995086
(5Z)-7-Oxozeaenol	MUC2	0.0012629910622758904
(5Z)-7-Oxozeaenol	WFIKKN1	0.0012591451767498
(5Z)-7-Oxozeaenol	MANEA	0.0012162806709489571
(5Z)-7-Oxozeaenol	ATG101	0.001161429439425019
(5Z)-7-Oxozeaenol	PPOX	0.0011561946296548607
(5Z)-7-Oxozeaenol	ARSA	0.0011465101709165642
(5Z)-7-Oxozeaenol	ARSK	0.0011464348248767093
(5Z)-7-Oxozeaenol	LAMB2	0.0011424378012065
(5Z)-7-Oxozeaenol	MGAT5	0.0011364257430941582
(5Z)-7-Oxozeaenol	MAN2A2	0.0011361068518208873
(5Z)-7-Oxozeaenol	PXDN	0.001132481255530478
(5Z)-7-Oxozeaenol	MAN2A1	0.0011316426606810875
(5Z)-7-Oxozeaenol	GLRA2	0.0010253241765546617
(5Z)-7-Oxozeaenol	EMX1	0.0010116155479794006
(5Z)-7-Oxozeaenol	BMPER	0.000921119430216662
(5Z)-7-Oxozeaenol	ARSB	0.0008499099425753362
(5Z)-7-Oxozeaenol	EOGT	0.000849068120937905
(5Z)-7-Oxozeaenol	IL1R1	0.0008248636640377668
(5Z)-7-Oxozeaenol	VWA8	0.0007921061092327739
(5Z)-7-Oxozeaenol	FCGR2B	0.0007708059440787065
(5Z)-7-Oxozeaenol	NR2C2AP	0.0007246166845949532
(5Z)-7-Oxozeaenol	GREM2	0.0006087413184196225
(5Z)-7-Oxozeaenol	GALNT18	0.0005716415133611648
(5Z)-7-Oxozeaenol	LARGE1	0.0005679663863482507
(5Z)-7-Oxozeaenol	LARGE2	0.0005679663863482507
(5Z)-7-Oxozeaenol	FUT11	0.0005656168127662806
(5Z)-7-Oxozeaenol	POGLUT1	0.0005655339307043952
(5Z)-7-Oxozeaenol	BMP8B	0.0005563316979144595
(5Z)-7-Oxozeaenol	RHOD	0.0005273414962519933
(5Z)-7-Oxozeaenol	MUC13	0.0005053454191415431
(5Z)-7-Oxozeaenol	CDK14	0.0004356996180167415
(5Z)-7-Oxozeaenol	HFE2	0.00040479347309322456
(5Z)-7-Oxozeaenol	AAMP	0.000397137482776852
(5Z)-7-Oxozeaenol	SH2D1A	0.0003923420928560371
(5Z)-7-Oxozeaenol	RAB13	0.00034725777699752704
(5Z)-7-Oxozeaenol	TNFRSF17	0.00033052967372023713
(5Z)-7-Oxozeaenol	ABCC8	0.00031906435593964986
(5Z)-7-Oxozeaenol	PADI4	0.0002864748320884037
(5Z)-7-Oxozeaenol	MAN1A1	0.00028256327720825483
(5Z)-7-Oxozeaenol	PCYOX1L	0.00028256327720825483
(5Z)-7-Oxozeaenol	TEX101	0.0002825632772082546
(5Z)-7-Oxozeaenol	GDF7	0.000263362777958852
(5Z)-7-Oxozeaenol	CYR61	0.00020711492846659524
(5Z)-7-Oxozeaenol	CHRDL1	0.00017218973954955883
(5Z)-7-Oxozeaenol	LSP1	0.00015244265013998392
(5Z)-7-Oxozeaenol	TNFRSF13C	0.00013974815461862116
(5Z)-7-Oxozeaenol	TNFRSF12A	0.000137025813559515
(5Z)-7-Oxozeaenol	MGP	0.00013218091966025252
(5Z)-7-Oxozeaenol	ARHGAP9	0.00011349130268620256
(5Z)-7-Oxozeaenol	GAS2	0.00010580882931918776
(5Z)-7-Oxozeaenol	RRH	8.605998241545057e-05
(5Z)-7-Oxozeaenol	PDGFD	8.086266053102773e-05
(5Z)-7-Oxozeaenol	KCNJ15	7.657714775455551e-05
(5Z)-7-Oxozeaenol	SPRR1A	5.2490131205000736e-05
(5Z)-7-Oxozeaenol	CCIN	5.24901312050007e-05
(5Z)-7-Oxozeaenol	ZNF572	4.489889879836054e-05
(5Z)-7-Oxozeaenol	ZNF765	4.489889879836054e-05
(5Z)-7-Oxozeaenol	SIGLEC7	4.4086488197022885e-05
(5Z)-7-Oxozeaenol	PPM1L	4.175019898898749e-05
(5Z)-7-Oxozeaenol	ST13P4	4.128261687501465e-05
(5Z)-7-Oxozeaenol	XCL1	4.067027474615912e-05
(5Z)-7-Oxozeaenol	DUSP2	3.736079942245936e-05
(5Z)-7-Oxozeaenol	GALNT10	2.840050740442e-05
(5Z)-7-Oxozeaenol	MYL5	2.422426753361955e-05
(5Z)-7-Oxozeaenol	CA11	2.114390058581734e-05
(5Z)-7-Oxozeaenol	SGMS2	1.6185638088730584e-05
(5Z)-7-Oxozeaenol	SMR3B	1.2746957483852073e-05
(5Z)-7-Oxozeaenol	IDI1	5.657900780234099e-06
(5Z)-7-Oxozeaenol	CYP39A1	5.293983120898462e-06
(5Z)-7-Oxozeaenol	ULK3	2.0300068349635297e-06
5-Fluorouracil	SCAND1	0.16656862528508307
5-Fluorouracil	ATP6V1D	0.16018157144020767
5-Fluorouracil	CLPX	0.16012071840926276
5-Fluorouracil	GAPDH	0.15420971892061794
5-Fluorouracil	UBE2D1	0.09887868699746047
5-Fluorouracil	ITGA6	0.09800892327729234
5-Fluorouracil	RPE	0.09743950334863018
5-Fluorouracil	LDHD	0.07413786303348949
5-Fluorouracil	SIAH1	0.06825968434217937
5-Fluorouracil	ZSCAN32	0.0503810117993547
5-Fluorouracil	ZSCAN20	0.03763725372874402
5-Fluorouracil	ITGA7	0.035646894985215886
5-Fluorouracil	UBQLN4	0.03085941817243648
5-Fluorouracil	PLRG1	0.027287929572535258
5-Fluorouracil	CACNA2D2	0.026716277008718627
5-Fluorouracil	RPS29	0.023892878508266137
5-Fluorouracil	E2F6	0.02102617619295136
5-Fluorouracil	DUT	0.01792613749694085
5-Fluorouracil	CCNT1	0.01710852680791998
5-Fluorouracil	PGAM1	0.016983386325809213
5-Fluorouracil	UCKL1	0.016066143162630143
5-Fluorouracil	VCPIP1	0.015916135466152812
5-Fluorouracil	GATA4	0.015382604217325596
5-Fluorouracil	EAF1	0.014991063001905138
5-Fluorouracil	GPD1L	0.014052347812691771
5-Fluorouracil	NOS3	0.01293220413432242
5-Fluorouracil	JARID2	0.011530082009233706
5-Fluorouracil	ELL	0.010725971685263777
5-Fluorouracil	RB1CC1	0.009760753223037088
5-Fluorouracil	AFF4	0.008996258344146218
5-Fluorouracil	EAF2	0.00878064400641788
5-Fluorouracil	PHGDH	0.00810618998722266
5-Fluorouracil	DLST	0.007922557905120333
5-Fluorouracil	ADSS	0.00779591903394033
5-Fluorouracil	ICE2	0.006379593532750017
5-Fluorouracil	APRT	0.005485806306152537
5-Fluorouracil	EIF5A	0.005395594785288813
5-Fluorouracil	HIBCH	0.004882477277802121
5-Fluorouracil	GBE1	0.004879706136016216
5-Fluorouracil	ATP6V1C1	0.004136360118103672
5-Fluorouracil	ADSL	0.0034900871858997025
5-Fluorouracil	PPAT	0.003155250003393177
5-Fluorouracil	SDF2L1	0.003108212573892442
5-Fluorouracil	AASDHPPT	0.003071162623468539
5-Fluorouracil	ZBED9	0.002610542898413848
5-Fluorouracil	LGMN	0.002330742239150468
5-Fluorouracil	DHX30	0.002323845881416269
5-Fluorouracil	NFE2	0.0022128965260472307
5-Fluorouracil	DCK	0.0019225403425200587
5-Fluorouracil	ZKSCAN7	0.0017721330019851414
5-Fluorouracil	MAGT1	0.0016533717221939757
5-Fluorouracil	VRK2	0.0013280981114225509
5-Fluorouracil	ZNF394	0.0012862635885719062
5-Fluorouracil	ITPA	0.0012183656690896289
5-Fluorouracil	HMBS	0.0012180145258306732
5-Fluorouracil	SEC31A	0.001140966114864263
5-Fluorouracil	POLRMT	0.001110603549762559
5-Fluorouracil	REXO2	0.0009445834192964776
5-Fluorouracil	MYH7	0.0009134139726489109
5-Fluorouracil	VGLL4	0.0008546067763428773
5-Fluorouracil	BABAM1	0.0008371453192813361
5-Fluorouracil	IRF2BPL	0.0007683564844625907
5-Fluorouracil	CD82	0.0006673647459800799
5-Fluorouracil	WDR45B	0.0006295942412054209
5-Fluorouracil	ZNF397	0.0005811443881801983
5-Fluorouracil	ZNF197	0.000544745816787096
5-Fluorouracil	ZNF213	0.0005447087965534188
5-Fluorouracil	ADAM9	0.0005415902053683044
5-Fluorouracil	ATP1B4	0.00047156825778885147
5-Fluorouracil	TCIRG1	0.0003951023900764035
5-Fluorouracil	ZNF396	0.00038739187006751294
5-Fluorouracil	ZNF444	0.0003873918700675129
5-Fluorouracil	RRAGB	0.00037627739717172883
5-Fluorouracil	CTH	0.00037013089924497187
5-Fluorouracil	IDE	0.0003699139979543897
5-Fluorouracil	ACAD8	0.000329740430443486
5-Fluorouracil	ELL2	0.00032020512793450484
5-Fluorouracil	ZNF763	0.0003129487418932484
5-Fluorouracil	ZNF202	0.0003128757807114492
5-Fluorouracil	ZSCAN18	0.000312852535296044
5-Fluorouracil	MZF1	0.00031283296461417085
5-Fluorouracil	ART3	0.0002819100652647089
5-Fluorouracil	CUTC	0.00028183251218705555
5-Fluorouracil	SUSD4	0.000281696149988252
5-Fluorouracil	ZKSCAN3	0.0002723297935100254
5-Fluorouracil	PGK2	0.00024011407703967755
5-Fluorouracil	TRIO	0.00021103397881092707
5-Fluorouracil	GCAT	0.0002012453539571033
5-Fluorouracil	CLPP	0.00020060880486488463
5-Fluorouracil	CHRNA1	0.00018866909596162982
5-Fluorouracil	SVIP	0.00018768901204524888
5-Fluorouracil	APOD	0.0001814329640172321
5-Fluorouracil	PGBD1	0.000156402465056416
5-Fluorouracil	ZNF449	0.00015640246505641567
5-Fluorouracil	ZSCAN21	0.00015640246505641564
5-Fluorouracil	ZSCAN23	0.00015640246505641562
5-Fluorouracil	THTPA	0.00012012025308284604
5-Fluorouracil	AGMAT	0.00011998905648387828
5-Fluorouracil	ANPEP	0.00011779167742845552
5-Fluorouracil	MYH13	8.420489229557103e-05
5-Fluorouracil	PLCE1	6.609808135827223e-05
5-Fluorouracil	PPCS	6.0535186073704285e-05
5-Fluorouracil	MRI1	6.049249759603597e-05
5-Fluorouracil	PLBD2	5.759143723618341e-05
5-Fluorouracil	SIVA1	4.860192015729142e-05
5-Fluorouracil	ISYNA1	3.7011663542420454e-05
5-Fluorouracil	FAM32A	3.5747171688956185e-05
5-Fluorouracil	PRDM4	3.544695063280054e-05
5-Fluorouracil	VEZT	3.160166046369683e-05
5-Fluorouracil	CTNNA2	2.9415502121271745e-05
5-Fluorouracil	KIAA0391	2.8524205109749792e-05
5-Fluorouracil	RNF115	2.5267150712130137e-05
5-Fluorouracil	GAPDHS	2.3592053804305104e-05
5-Fluorouracil	THRSP	1.7814626291054112e-05
5-Fluorouracil	NEIL1	1.6180955626407214e-05
5-Fluorouracil	PI4K2A	1.3663840123046632e-05
5-Fluorouracil	RNF6	1.2567646247866595e-05
5-Fluorouracil	CRYAB	1.2536960359073708e-05
5-Fluorouracil	RNF146	1.2518998019993135e-05
5-Fluorouracil	CHP1	1.1731435444702773e-05
5-Fluorouracil	CBR1	8.865863343141453e-06
5-Fluorouracil	SYNC	8.384989526981938e-06
5-Fluorouracil	FKBP7	7.919334220031723e-06
5-Fluorouracil	ALCAM	7.159911057689264e-06
5-Fluorouracil	UBE2D2	6.256164947640649e-06
5-Fluorouracil	PAEP	5.209902449370703e-06
5-Fluorouracil	MPO	4.760890696082098e-06
5-Fluorouracil	DRG2	3.2315622091663896e-06
5-Fluorouracil	RNF216	3.185577315587124e-06
5-Fluorouracil	KLRG1	3.045897770411591e-06
5-Fluorouracil	ERFE	3.0161651927419293e-06
5-Fluorouracil	CHRND	2.515587946155064e-06
5-Fluorouracil	ATP6V0E1	1.8960573934973026e-06
5-Fluorouracil	DAGLA	1.056847611437461e-06
5-Fluorouracil	DUSP2	5.405893300573918e-07
A-443654	CDK4	0.16100244731531815
A-443654	GRIK2	0.16020879449556252
A-443654	GRHPR	0.1601602134799782
A-443654	APPL1	0.13815305799451594
A-443654	AGL	0.13003163055609626
A-443654	TIMP3	0.08648032763158386
A-443654	PSMC6	0.07912291986003912
A-443654	ECM1	0.07411649760738502
A-443654	TUFM	0.06039206123621689
A-443654	PSG1	0.055888946820970495
A-443654	STRN	0.055865615081684084
A-443654	PSG3	0.05501041286478366
A-443654	APOL2	0.05363859957664357
A-443654	MRPS7	0.0395443224893872
A-443654	UPF1	0.0339761122291524
A-443654	NDUFS3	0.03347118590108073
A-443654	GAN	0.033327834769368715
A-443654	HLA-C	0.032744612341121436
A-443654	GCLM	0.03049860059446465
A-443654	CSNK1E	0.02960438857555792
A-443654	PSMB8	0.029590605105528786
A-443654	ADD1	0.024600350593662328
A-443654	SPTAN1	0.02399526093718844
A-443654	COPB1	0.02364999570038032
A-443654	B2M	0.018912605845904117
A-443654	TOMM40	0.0178516058253832
A-443654	COPG1	0.016388167093318463
A-443654	SMYD2	0.013681519916738102
A-443654	CLUAP1	0.01367171626030035
A-443654	CHCHD2	0.013228031095213843
A-443654	PSEN1	0.012889659162312859
A-443654	MRTO4	0.012156457292094313
A-443654	COPG2	0.01210636939616906
A-443654	ATL3	0.011867412583610031
A-443654	FBLN1	0.010121129587597795
A-443654	PINK1	0.009853125638642749
A-443654	ANK1	0.009430441452437377
A-443654	BAK1	0.008822580069759129
A-443654	RPE	0.008092153358649032
A-443654	GBE1	0.007051115498913531
A-443654	ITGB3BP	0.0067648780937158955
A-443654	NCAM1	0.0059664717576360495
A-443654	CEPT1	0.005296519031300702
A-443654	HLA-G	0.005031743749623497
A-443654	AZIN1	0.0045206627455920525
A-443654	OAZ3	0.004460860992595941
A-443654	LGALS1	0.00432845022783404
A-443654	KRT72	0.004035521868086589
A-443654	ATXN1L	0.0036949180244184704
A-443654	PGM2L1	0.0035195479341003657
A-443654	EPB41L1	0.003250333603365341
A-443654	MFN1	0.002824201852603018
A-443654	KIF7	0.0027709514726572773
A-443654	NECAP1	0.002735913301931538
A-443654	OAZ2	0.0026927311179915513
A-443654	RASA3	0.0026439317768518393
A-443654	WDR1	0.0026081519682216877
A-443654	TRIB3	0.0023910648425522142
A-443654	CADM1	0.002312565666792342
A-443654	USP18	0.0022410029542507697
A-443654	RTF1	0.001999620029245627
A-443654	CNTNAP2	0.0018468655181561237
A-443654	SLC25A38	0.0016525524359330467
A-443654	TMPRSS11A	0.0013809021181571686
A-443654	MMP13	0.0009836939038566528
A-443654	LAMB3	0.0008895908029503127
A-443654	LAMC2	0.0008778823817169884
A-443654	GRN	0.000864185789597608
A-443654	FBN2	0.0008636610709398077
A-443654	NUB1	0.0007655435745016446
A-443654	MX1	0.000734085665597764
A-443654	CLIP3	0.0006782371029543464
A-443654	PLOD3	0.0005800376508219743
A-443654	COMP	0.0005733745959267293
A-443654	IFNA14	0.0005562025242614695
A-443654	GRIK5	0.0005488648202740702
A-443654	PSG5	0.0004299149755459272
A-443654	PSG6	0.0004299149755459272
A-443654	CFI	0.000428092198521986
A-443654	ADAMTS5	0.00038403157880234417
A-443654	COLEC11	0.0003772718531715935
A-443654	GBP1	0.00036607180483823977
A-443654	RAB3D	0.00034020918485631364
A-443654	MTCP1	0.00027075881445078845
A-443654	REC8	0.0002530230084446024
A-443654	NAGK	0.00023374523484939413
A-443654	CPNE3	0.000231203507585507
A-443654	KHK	0.00015721875333792368
A-443654	EIF2C2	0.00012583421508849713
A-443654	GLO1	0.00011795061110322795
A-443654	CMC4	0.00011325081097032705
A-443654	SYTL1	8.934875770871756e-05
A-443654	BCAT1	7.848933774320695e-05
A-443654	PLXNA1	6.648264614951533e-05
A-443654	FAM110C	4.485075212118101e-05
A-443654	S100A14	4.440595834786104e-05
A-443654	SOAT2	4.432513341579428e-05
A-443654	CTSH	3.934087050676386e-05
A-443654	SFRP4	2.4225601861289074e-05
A-443654	THEM4	2.2128596255067183e-05
A-443654	CD1E	2.0319181673834532e-05
A-443654	CD1A	2.029385679572054e-05
A-443654	LILRB2	1.5772267466181816e-05
A-443654	POMGNT1	1.4810552498660565e-05
A-443654	INHBE	1.2591185209306132e-05
A-443654	DKK1	1.0171989535274167e-05
A-443654	CYP24A1	8.991975276805562e-06
A-443654	DDN	8.435432542641173e-06
A-443654	ITFG1	7.399912393473773e-06
A-443654	KIR2DS4	7.399912393473767e-06
A-443654	CRTAM	6.085699123137741e-06
A-443654	KIF27	4.777502539064272e-06
A-443654	GDNF	4.716578464534425e-06
A-443654	ST8SIA3	4.7165784645344216e-06
A-443654	ATP11B	4.148528211659624e-06
A-443654	ATP8A1	4.148528211659624e-06
A-443654	ADD2	4.013107764055844e-06
A-443654	RNASE7	3.5783926740451827e-06
A-443654	CRLS1	3.246499386702717e-06
A-443654	CACNB2	1.7454675057931873e-06
A-443654	SLC25A30	1.331403334854375e-06
A-770041	HSP90AA1	0.028914755322616694
A-770041	YBX1	0.024973178351170845
A-770041	HGS	0.022392072844270985
A-770041	KDR	0.015607805745767485
A-770041	FLT1	0.013791358117805626
A-770041	NRP1	0.008756373686433745
A-770041	THBS1	0.007289816873386045
A-770041	HSPG2	0.006731441945703392
A-770041	SPARC	0.006667126097374914
A-770041	VTN	0.006618067877294095
A-770041	CTGF	0.006591124708664339
A-770041	IGFBP7	0.003937040136786379
A-770041	SYK	0.003687475722088143
A-770041	PLCG1	0.0034207106432535142
A-770041	CDC37	0.003391771896483934
A-770041	ADAMTS1	0.003280357861704591
A-770041	GPC1	0.0032785651322740405
A-770041	PAK2	0.003140789401884442
A-770041	PTK2B	0.0031208512770661547
A-770041	VAV1	0.003079823711653678
A-770041	ZAP70	0.0029591801007076922
A-770041	PTPN11	0.0029535973352502235
A-770041	CSK	0.002935994162909889
A-770041	KIT	0.0028784102714855923
A-770041	VEGFB	0.002726468185931789
A-770041	CBLB	0.002687525529635282
A-770041	SOCS1	0.002675336771516941
A-770041	DOK1	0.0025081139676910963
A-770041	FASLG	0.002419841892927786
A-770041	SOS1	0.002379442508048757
A-770041	FLOT1	0.0022738061587611923
A-770041	NEDD9	0.0022561883139148235
A-770041	PRKCQ	0.0021640392894863077
A-770041	PLD2	0.002059737143932263
A-770041	SMAD9	0.002033338711971594
A-770041	CEBPZ	0.0020169422009950247
A-770041	PTPN6	0.0020129313868626525
A-770041	CD247	0.0020077179417513813
A-770041	TNXB	0.0019971467328740444
A-770041	UBE2E1	0.001975272348379489
A-770041	LCN1	0.001966022575548839
A-770041	CD44	0.0018641746833365988
A-770041	ITK	0.001820486742047353
A-770041	PRDX1	0.0017412396998971278
A-770041	LAT	0.0017309307416732132
A-770041	PTPRF	0.0016686746382136926
A-770041	CSF2RB	0.00163010050772553
A-770041	PECAM1	0.0015888852647016301
A-770041	TEK	0.0014912034597709125
A-770041	PGF	0.001316165631699999
A-770041	SEMA3F	0.0013087788164449256
A-770041	UNC119	0.0011909798838650766
A-770041	ACP1	0.0011016796445827016
A-770041	LSM5	0.0010790761067925006
A-770041	CD5	0.001051061527974319
A-770041	CD79B	0.0010431995009189188
A-770041	SKAP1	0.001020787420927395
A-770041	UBE2G2	0.0009345870237109381
A-770041	RMI1	0.0009307855239844947
A-770041	GRAP	0.0009273974011497678
A-770041	ARHGAP17	0.000874206576317725
A-770041	KRT7	0.0008632457107154544
A-770041	JADE1	0.0008617406189834286
A-770041	CD2	0.0008492858036261425
A-770041	PAG1	0.0008353372041820353
A-770041	FKBP5	0.0008278861003216701
A-770041	PDE4D	0.0008098654607998048
A-770041	THY1	0.0007309900152316254
A-770041	C11orf49	0.0007169513920276447
A-770041	AFTPH	0.0007156710038472344
A-770041	BRF2	0.0006822186280393094
A-770041	CD48	0.0006517295663601327
A-770041	TRAT1	0.0006471933834584984
A-770041	CD3E	0.000647099636241758
A-770041	MNT	0.0006458322336424795
A-770041	SH2D1A	0.0005537978264509933
A-770041	MCC	0.0005422764419499588
A-770041	DEF6	0.0004952026797580372
A-770041	FCGR3A	0.000450348231189234
A-770041	SH2B3	0.0004408858958357173
A-770041	IFNAR1	0.0004407391696510552
A-770041	PHKA2	0.00043393077657710916
A-770041	MS4A1	0.0004327449608473322
